movieId,title,yr,yr_avg,yr_count,rolling_3yr_avg
73,"Misérables, Les",2002,3.5,4,3.85
73,"Misérables, Les",2003,4.0,1,3.766666666666667
73,"Misérables, Les",2004,3.5,1,3.6666666666666665
73,"Misérables, Les",2005,3.5,2,3.6666666666666665
73,"Misérables, Les",2008,4.5,1,3.8333333333333335
73,"Misérables, Les",2010,5.0,1,4.333333333333333
73,"Misérables, Les",2011,4.0,1,4.5
73,"Misérables, Les",2012,4.0,1,4.333333333333333
73,"Misérables, Les",2013,4.0,2,4.0
74,Bed of Roses,1996,3.3703703703703702,27,3.3703703703703702
74,Bed of Roses,1997,3.409090909090909,22,3.3897306397306397
74,Bed of Roses,1998,3.75,4,3.5098204264870936
74,Bed of Roses,1999,3.5,2,3.553030303030303
74,Bed of Roses,2000,2.1666666666666665,6,3.138888888888889
74,Bed of Roses,2001,3.6666666666666665,6,3.1111111111111107
74,Bed of Roses,2002,4.0,1,3.2777777777777772
74,Bed of Roses,2003,2.5,1,3.388888888888889
74,Bed of Roses,2004,3.25,2,3.25
74,Bed of Roses,2008,1.5,2,2.4166666666666665
74,Bed of Roses,2012,3.0,1,2.5833333333333335
74,Bed of Roses,2013,4.0,1,2.8333333333333335
74,Bed of Roses,2014,5.0,1,4.0
74,Bed of Roses,2017,3.3333333333333335,3,4.111111111111112
74,Bed of Roses,2019,3.5,1,3.9444444444444446
75,Big Bully,1996,3.5,2,3.5
75,Big Bully,1997,4.0,1,3.75
75,Big Bully,2000,1.0,1,2.8333333333333335
75,Big Bully,2002,3.0,1,2.6666666666666665
75,Big Bully,2004,3.5,1,2.5
75,Big Bully,2015,3.0,1,3.1666666666666665
75,Big Bully,2016,0.5,1,2.3333333333333335
76,Screamers,1996,3.125,8,3.125
76,Screamers,1997,3.0,16,3.0625
76,Screamers,1998,4.0,1,3.375
76,Screamers,1999,3.0,3,3.3333333333333335
76,Screamers,2000,3.3333333333333335,3,3.4444444444444446
76,Screamers,2001,2.25,4,2.861111111111111
76,Screamers,2002,2.5,2,2.6944444444444446
76,Screamers,2003,1.75,2,2.1666666666666665
76,Screamers,2004,2.5,1,2.25
76,Screamers,2006,1.5,2,1.9166666666666667
76,Screamers,2007,3.0,1,2.3333333333333335
76,Screamers,2008,4.0,1,2.8333333333333335
76,Screamers,2009,5.0,1,4.0
76,Screamers,2015,3.0,1,4.0
76,Screamers,2022,3.0,2,3.6666666666666665
78,"Crossing Guard, The",1996,3.6666666666666665,6,3.6666666666666665
78,"Crossing Guard, The",1997,2.5714285714285716,7,3.119047619047619
78,"Crossing Guard, The",1999,3.0,1,3.079365079365079
78,"Crossing Guard, The",2000,3.3333333333333335,3,2.9682539682539684
78,"Crossing Guard, The",2001,2.5,2,2.9444444444444446
78,"Crossing Guard, The",2002,2.0,1,2.611111111111111
78,"Crossing Guard, The",2003,2.0,1,2.1666666666666665
78,"Crossing Guard, The",2004,4.0,1,2.6666666666666665
78,"Crossing Guard, The",2009,2.5,1,2.8333333333333335
79,"Juror, The",1996,3.3666666666666667,30,3.3666666666666667
79,"Juror, The",1997,3.477272727272727,44,3.421969696969697
79,"Juror, The",1998,2.3333333333333335,6,3.059090909090909
79,"Juror, The",2000,2.0,2,2.6035353535353534
79,"Juror, The",2001,2.4,5,2.244444444444445
79,"Juror, The",2003,2.0,1,2.1333333333333333
79,"Juror, The",2004,3.5,1,2.6333333333333333
79,"Juror, The",2005,2.5,1,2.6666666666666665
79,"Juror, The",2007,4.0,2,3.3333333333333335
79,"Juror, The",2008,4.0,1,3.5
79,"Juror, The",2009,3.0,1,3.6666666666666665
79,"Juror, The",2011,3.5,1,3.5
79,"Juror, The",2013,3.0,1,3.1666666666666665
79,"Juror, The",2014,3.75,2,3.4166666666666665
79,"Juror, The",2015,3.5,1,3.4166666666666665
79,"Juror, The",2016,1.0,1,2.75
80,"White Balloon, The (Badkonake sefid)",1997,5.0,1,5.0
80,"White Balloon, The (Badkonake sefid)",1998,4.5,2,4.75
80,"White Balloon, The (Badkonake sefid)",1999,4.0,4,4.5
80,"White Balloon, The (Badkonake sefid)",2001,3.0,1,3.8333333333333335
80,"White Balloon, The (Badkonake sefid)",2002,5.0,1,4.0
80,"White Balloon, The (Badkonake sefid)",2022,3.5,1,3.8333333333333335
81,Things to Do in Denver When You're Dead,1996,3.8,5,3.8
81,Things to Do in Denver When You're Dead,1997,3.8125,16,3.80625
81,Things to Do in Denver When You're Dead,1998,4.0,1,3.8708333333333336
81,Things to Do in Denver When You're Dead,1999,3.6,5,3.8041666666666667
81,Things to Do in Denver When You're Dead,2000,2.0,5,3.1999999999999997
81,Things to Do in Denver When You're Dead,2001,2.0,1,2.533333333333333
81,Things to Do in Denver When You're Dead,2002,4.0,1,2.6666666666666665
81,Things to Do in Denver When You're Dead,2003,3.75,4,3.25
81,Things to Do in Denver When You're Dead,2004,3.0,1,3.5833333333333335
81,Things to Do in Denver When You're Dead,2005,3.5,2,3.4166666666666665
81,Things to Do in Denver When You're Dead,2006,4.5,1,3.6666666666666665
81,Things to Do in Denver When You're Dead,2015,1.75,2,3.25
81,Things to Do in Denver When You're Dead,2017,3.25,2,3.1666666666666665
81,Things to Do in Denver When You're Dead,2020,3.5,1,2.8333333333333335
82,Antonia's Line (Antonia),1996,4.0,2,4.0
82,Antonia's Line (Antonia),1997,4.333333333333333,9,4.166666666666666
82,Antonia's Line (Antonia),1998,4.0,1,4.111111111111111
82,Antonia's Line (Antonia),1999,4.142857142857143,7,4.158730158730158
82,Antonia's Line (Antonia),2000,4.4,5,4.180952380952381
82,Antonia's Line (Antonia),2001,4.666666666666667,3,4.403174603174604
82,Antonia's Line (Antonia),2002,3.0,1,4.022222222222222
82,Antonia's Line (Antonia),2003,4.5,2,4.055555555555556
82,Antonia's Line (Antonia),2006,3.25,2,3.5833333333333335
82,Antonia's Line (Antonia),2007,4.5,3,4.083333333333333
82,Antonia's Line (Antonia),2008,4.5,2,4.083333333333333
82,Antonia's Line (Antonia),2009,4.0,1,4.333333333333333
82,Antonia's Line (Antonia),2012,2.5,1,3.6666666666666665
82,Antonia's Line (Antonia),2013,4.0,1,3.5
82,Antonia's Line (Antonia),2022,3.5,1,3.3333333333333335
83,Once Upon a Time... When We Were Colored,1996,3.5,4,3.5
83,Once Upon a Time... When We Were Colored,1997,4.5,2,4.0
83,Once Upon a Time... When We Were Colored,2000,4.0,1,4.0
83,Once Upon a Time... When We Were Colored,2005,3.5,1,4.0
83,Once Upon a Time... When We Were Colored,2007,3.5,1,3.6666666666666665
84,Last Summer in the Hamptons,1999,4.0,1,4.0
85,Angels and Insects,1996,4.0,7,4.0
85,Angels and Insects,1997,3.625,8,3.8125
85,Angels and Insects,1999,3.8,5,3.8083333333333336
85,Angels and Insects,2000,3.0,5,3.475
85,Angels and Insects,2001,3.0,1,3.266666666666667
85,Angels and Insects,2002,4.0,1,3.3333333333333335
85,Angels and Insects,2003,2.5,1,3.1666666666666665
85,Angels and Insects,2004,3.5,1,3.3333333333333335
85,Angels and Insects,2005,4.5,1,3.5
85,Angels and Insects,2006,4.0,1,4.0
86,White Squall,1996,3.5,12,3.5
86,White Squall,1997,3.466666666666667,30,3.4833333333333334
86,White Squall,1998,3.142857142857143,7,3.36984126984127
86,White Squall,1999,3.1666666666666665,6,3.2587301587301583
86,White Squall,2000,3.5833333333333335,12,3.2976190476190474
86,White Squall,2001,3.0,7,3.25
86,White Squall,2002,4.333333333333333,3,3.6388888888888893
86,White Squall,2004,2.0,1,3.1111111111111107
86,White Squall,2005,3.75,2,3.3611111111111107
86,White Squall,2006,3.5,1,3.0833333333333335
86,White Squall,2008,2.0,1,3.0833333333333335
86,White Squall,2010,3.5,1,3.0
86,White Squall,2016,3.0,2,2.8333333333333335
86,White Squall,2018,2.5,2,3.0
87,Dunston Checks In,1996,4.0,4,4.0
87,Dunston Checks In,1998,4.0,1,4.0
87,Dunston Checks In,2000,2.0,3,3.3333333333333335
87,Dunston Checks In,2002,3.0,2,3.0
87,Dunston Checks In,2004,2.5,1,2.5
87,Dunston Checks In,2007,1.5,1,2.3333333333333335
87,Dunston Checks In,2009,2.75,2,2.25
87,Dunston Checks In,2010,4.0,1,2.75
87,Dunston Checks In,2016,4.0,1,3.5833333333333335
87,Dunston Checks In,2017,5.0,1,4.333333333333333
88,Black Sheep,1996,2.888888888888889,9,2.888888888888889
88,Black Sheep,1997,3.0555555555555554,18,2.9722222222222223
88,Black Sheep,1998,2.6666666666666665,3,2.8703703703703702
88,Black Sheep,1999,2.0,2,2.574074074074074
88,Black Sheep,2000,2.75,4,2.472222222222222
88,Black Sheep,2001,2.5,4,2.4166666666666665
88,Black Sheep,2002,2.3333333333333335,6,2.527777777777778
88,Black Sheep,2003,3.0,1,2.611111111111111
88,Black Sheep,2004,3.1,5,2.8111111111111113
88,Black Sheep,2005,3.5,3,3.1999999999999997
88,Black Sheep,2006,2.5,2,3.033333333333333
88,Black Sheep,2007,3.5,1,3.1666666666666665
88,Black Sheep,2008,3.875,4,3.2916666666666665
88,Black Sheep,2009,4.0,6,3.7916666666666665
88,Black Sheep,2010,3.0,1,3.625
88,Black Sheep,2011,2.25,4,3.0833333333333335
88,Black Sheep,2012,3.25,2,2.8333333333333335
88,Black Sheep,2013,2.1666666666666665,3,2.5555555555555554
88,Black Sheep,2014,0.5,1,1.972222222222222
88,Black Sheep,2015,4.166666666666667,3,2.277777777777778
88,Black Sheep,2019,3.5,1,2.7222222222222228
88,Black Sheep,2020,4.5,1,4.055555555555556
88,Black Sheep,2021,5.0,1,4.333333333333333
89,Nick of Time,1996,3.3,10,3.3
89,Nick of Time,1997,3.111111111111111,9,3.2055555555555557
89,Nick of Time,1998,3.0,2,3.1370370370370373
89,Nick of Time,1999,2.5,2,2.8703703703703702
89,Nick of Time,2000,3.111111111111111,9,2.8703703703703702
89,Nick of Time,2002,3.0,2,2.8703703703703702
89,Nick of Time,2003,3.1666666666666665,3,3.092592592592592
89,Nick of Time,2004,3.5,1,3.222222222222222
89,Nick of Time,2005,2.5,4,3.0555555555555554
89,Nick of Time,2006,2.5,1,2.8333333333333335
89,Nick of Time,2008,0.5,1,1.8333333333333333
89,Nick of Time,2010,4.5,1,2.5
89,Nick of Time,2013,3.0,2,2.6666666666666665
89,Nick of Time,2016,2.875,4,3.4583333333333335
89,Nick of Time,2017,2.0,2,2.625
89,Nick of Time,2019,2.75,2,2.5416666666666665
90,The Journey of August King,1996,2.5,4,2.5
90,The Journey of August King,1997,3.0,1,2.75
90,The Journey of August King,2000,3.0,1,2.8333333333333335
90,The Journey of August King,2018,3.0,1,3.0
92,Mary Reilly,1996,3.0,9,3.0
92,Mary Reilly,1997,2.8461538461538463,13,2.9230769230769234
92,Mary Reilly,1998,2.0,2,2.6153846153846154
92,Mary Reilly,2000,2.0,1,2.2820512820512824
92,Mary Reilly,2001,2.0,1,2.0
92,Mary Reilly,2002,4.0,1,2.6666666666666665
92,Mary Reilly,2004,3.0,2,3.0
92,Mary Reilly,2005,3.5,1,3.5
92,Mary Reilly,2006,3.5,3,3.3333333333333335
92,Mary Reilly,2007,2.0,2,3.0
92,Mary Reilly,2008,3.0,1,2.8333333333333335
93,Vampire in Brooklyn,1996,2.5,14,2.5
93,Vampire in Brooklyn,1997,3.0,1,2.75
93,Vampire in Brooklyn,1998,3.0,1,2.8333333333333335
93,Vampire in Brooklyn,1999,2.0,3,2.6666666666666665
93,Vampire in Brooklyn,2000,2.3333333333333335,3,2.4444444444444446
93,Vampire in Brooklyn,2001,3.0,1,2.4444444444444446
93,Vampire in Brooklyn,2002,2.0,2,2.4444444444444446
93,Vampire in Brooklyn,2003,1.0,1,2.0
93,Vampire in Brooklyn,2005,2.0,2,1.6666666666666667
93,Vampire in Brooklyn,2006,1.0,1,1.3333333333333333
93,Vampire in Brooklyn,2007,1.5,2,1.5
93,Vampire in Brooklyn,2010,0.5,1,1.0
93,Vampire in Brooklyn,2012,1.0,1,1.0
93,Vampire in Brooklyn,2015,0.5,1,0.6666666666666666
93,Vampire in Brooklyn,2016,2.5,1,1.3333333333333333
93,Vampire in Brooklyn,2021,3.0,1,2.0
94,Beautiful Girls,1996,3.4,10,3.4
94,Beautiful Girls,1997,3.6666666666666665,18,3.533333333333333
94,Beautiful Girls,1998,3.2,5,3.422222222222222
94,Beautiful Girls,2000,3.5,4,3.4555555555555557
94,Beautiful Girls,2001,3.6666666666666665,3,3.4555555555555557
94,Beautiful Girls,2002,3.3333333333333335,6,3.5
94,Beautiful Girls,2003,3.5,1,3.5
94,Beautiful Girls,2004,2.75,4,3.1944444444444446
94,Beautiful Girls,2005,4.125,4,3.4583333333333335
94,Beautiful Girls,2006,4.0,2,3.625
94,Beautiful Girls,2009,3.0,1,3.7083333333333335
94,Beautiful Girls,2010,5.0,1,4.0
94,Beautiful Girls,2011,3.5,1,3.8333333333333335
94,Beautiful Girls,2017,3.6666666666666665,3,4.055555555555555
94,Beautiful Girls,2022,1.5,1,2.888888888888889
95,Broken Arrow,1996,3.282051282051282,117,3.282051282051282
95,Broken Arrow,1997,3.141509433962264,106,3.2117803580067728
95,Broken Arrow,1998,2.75,12,3.057853572004515
95,Broken Arrow,1999,2.8461538461538463,13,2.9125544267053702
95,Broken Arrow,2000,2.6666666666666665,12,2.7542735042735043
95,Broken Arrow,2001,2.8333333333333335,18,2.7820512820512824
95,Broken Arrow,2002,2.8,5,2.766666666666667
95,Broken Arrow,2003,3.375,4,3.0027777777777778
95,Broken Arrow,2004,2.923076923076923,13,3.0326923076923076
95,Broken Arrow,2005,2.5714285714285716,14,2.9565018315018317
95,Broken Arrow,2006,2.6363636363636362,11,2.7102897102897106
95,Broken Arrow,2007,2.5384615384615383,13,2.582084582084582
95,Broken Arrow,2008,2.5833333333333335,12,2.5860528360528363
95,Broken Arrow,2009,2.875,8,2.665598290598291
95,Broken Arrow,2010,3.1,5,2.852777777777778
95,Broken Arrow,2011,3.1666666666666665,3,3.047222222222222
95,Broken Arrow,2012,2.5,4,2.922222222222222
95,Broken Arrow,2013,4.0,1,3.222222222222222
95,Broken Arrow,2014,3.5,1,3.3333333333333335
95,Broken Arrow,2015,2.95,10,3.483333333333333
95,Broken Arrow,2016,3.0,5,3.15
95,Broken Arrow,2017,0.75,2,2.2333333333333334
95,Broken Arrow,2018,2.0,2,1.9166666666666667
95,Broken Arrow,2019,3.5,2,2.0833333333333335
95,Broken Arrow,2020,2.75,2,2.75
95,Broken Arrow,2021,3.5,1,3.25
95,Broken Arrow,2022,3.0,1,3.0833333333333335
95,Broken Arrow,2023,3.75,2,3.4166666666666665
96,In the Bleak Midwinter,1996,3.8,5,3.8
96,In the Bleak Midwinter,1997,3.8,5,3.8
96,In the Bleak Midwinter,1998,5.0,1,4.2
96,In the Bleak Midwinter,1999,3.0,1,3.9333333333333336
96,In the Bleak Midwinter,2005,3.5,1,3.8333333333333335
96,In the Bleak Midwinter,2023,3.5,1,3.3333333333333335
97,"Hate (Haine, La)",1996,4.0,1,4.0
97,"Hate (Haine, La)",1997,4.666666666666667,3,4.333333333333334
97,"Hate (Haine, La)",1999,3.6,5,4.0888888888888895
97,"Hate (Haine, La)",2000,3.5,2,3.9222222222222225
97,"Hate (Haine, La)",2003,4.0,2,3.6999999999999997
97,"Hate (Haine, La)",2005,4.0,3,3.8333333333333335
97,"Hate (Haine, La)",2006,3.6666666666666665,3,3.888888888888889
97,"Hate (Haine, La)",2007,4.75,2,4.138888888888888
97,"Hate (Haine, La)",2008,3.375,4,3.9305555555555554
97,"Hate (Haine, La)",2009,4.0,1,4.041666666666667
97,"Hate (Haine, La)",2011,4.5,2,3.9583333333333335
97,"Hate (Haine, La)",2012,4.0,1,4.166666666666667
97,"Hate (Haine, La)",2013,4.5,1,4.333333333333333
97,"Hate (Haine, La)",2015,4.3,5,4.266666666666667
97,"Hate (Haine, La)",2016,4.375,4,4.391666666666667
97,"Hate (Haine, La)",2017,4.0,1,4.2250000000000005
97,"Hate (Haine, La)",2018,3.5,1,3.9583333333333335
97,"Hate (Haine, La)",2019,3.75,2,3.75
97,"Hate (Haine, La)",2020,3.6666666666666665,3,3.638888888888889
97,"Hate (Haine, La)",2021,3.5,1,3.638888888888889
97,"Hate (Haine, La)",2022,3.3333333333333335,3,3.5
97,"Hate (Haine, La)",2023,4.0,1,3.611111111111111
98,Shopping,1999,3.0,1,3.0
99,Heidi Fleiss: Hollywood Madam,1996,4.0,1,4.0
99,Heidi Fleiss: Hollywood Madam,1997,2.1666666666666665,6,3.083333333333333
99,Heidi Fleiss: Hollywood Madam,1999,3.4,5,3.1888888888888887
99,Heidi Fleiss: Hollywood Madam,2001,3.0,3,2.8555555555555556
99,Heidi Fleiss: Hollywood Madam,2002,4.0,1,3.466666666666667
99,Heidi Fleiss: Hollywood Madam,2003,4.0,1,3.6666666666666665
99,Heidi Fleiss: Hollywood Madam,2005,3.0,1,3.6666666666666665
100,City Hall,1996,3.5,16,3.5
100,City Hall,1997,3.1538461538461537,26,3.3269230769230766
100,City Hall,1998,2.6666666666666665,3,3.1068376068376065
100,City Hall,1999,2.75,4,2.856837606837607
100,City Hall,2000,2.75,4,2.722222222222222
100,City Hall,2001,3.0,1,2.8333333333333335
100,City Hall,2003,3.0,1,2.9166666666666665
100,City Hall,2004,3.0,2,3.0
100,City Hall,2012,5.0,1,3.6666666666666665
100,City Hall,2017,1.0,1,3.0
100,City Hall,2019,3.0,1,3.0
101,Bottle Rocket,1996,4.0,1,4.0
101,Bottle Rocket,1997,4.0,8,4.0
101,Bottle Rocket,1999,4.666666666666667,3,4.222222222222222
101,Bottle Rocket,2000,4.0,6,4.222222222222222
101,Bottle Rocket,2001,3.6666666666666665,6,4.111111111111112
101,Bottle Rocket,2002,4.0,2,3.888888888888889
101,Bottle Rocket,2003,3.5,4,3.722222222222222
101,Bottle Rocket,2004,4.071428571428571,7,3.857142857142857
101,Bottle Rocket,2005,3.5,9,3.6904761904761902
101,Bottle Rocket,2006,3.1,5,3.557142857142857
101,Bottle Rocket,2007,4.333333333333333,3,3.6444444444444444
101,Bottle Rocket,2008,3.875,4,3.7694444444444444
101,Bottle Rocket,2009,3.75,6,3.9861111111111107
101,Bottle Rocket,2010,3.75,2,3.7916666666666665
101,Bottle Rocket,2011,3.8333333333333335,3,3.777777777777778
101,Bottle Rocket,2012,3.6666666666666665,3,3.75
101,Bottle Rocket,2013,3.0,2,3.5
101,Bottle Rocket,2014,3.5,1,3.388888888888889
101,Bottle Rocket,2015,3.0,3,3.1666666666666665
101,Bottle Rocket,2016,3.5,1,3.3333333333333335
101,Bottle Rocket,2017,4.25,2,3.5833333333333335
101,Bottle Rocket,2018,4.0,1,3.9166666666666665
101,Bottle Rocket,2019,3.0,2,3.75
101,Bottle Rocket,2020,4.5,1,3.8333333333333335
101,Bottle Rocket,2021,3.25,4,3.5833333333333335
101,Bottle Rocket,2022,3.5,1,3.75
101,Bottle Rocket,2023,4.5,1,3.75
102,Mr. Wrong,1996,2.3125,16,2.3125
102,Mr. Wrong,1997,2.375,16,2.34375
102,Mr. Wrong,1998,3.0,1,2.5625
102,Mr. Wrong,2003,2.0,2,2.4583333333333335
102,Mr. Wrong,2006,1.5,1,2.1666666666666665
103,Unforgettable,1996,3.6666666666666665,3,3.6666666666666665
103,Unforgettable,1997,3.6,5,3.6333333333333333
103,Unforgettable,1998,3.5,2,3.5888888888888886
103,Unforgettable,1999,1.0,1,2.6999999999999997
103,Unforgettable,2001,3.0,2,2.5
103,Unforgettable,2005,2.5,1,2.1666666666666665
103,Unforgettable,2006,2.5,1,2.6666666666666665
103,Unforgettable,2009,2.0,1,2.3333333333333335
104,Happy Gilmore,1996,3.5357142857142856,28,3.5357142857142856
104,Happy Gilmore,1997,3.34375,64,3.439732142857143
104,Happy Gilmore,1998,3.75,4,3.5431547619047614
104,Happy Gilmore,1999,3.357142857142857,14,3.4836309523809526
104,Happy Gilmore,2000,3.380952380952381,21,3.4960317460317465
104,Happy Gilmore,2001,4.4,10,3.7126984126984133
104,Happy Gilmore,2002,3.4444444444444446,9,3.741798941798942
104,Happy Gilmore,2003,3.625,8,3.823148148148148
104,Happy Gilmore,2004,3.1923076923076925,13,3.4205840455840453
104,Happy Gilmore,2005,3.1785714285714284,42,3.3319597069597067
104,Happy Gilmore,2006,3.7083333333333335,12,3.359737484737485
104,Happy Gilmore,2007,3.642857142857143,7,3.509920634920635
104,Happy Gilmore,2008,3.4583333333333335,12,3.6031746031746033
104,Happy Gilmore,2009,3.066666666666667,15,3.3892857142857142
104,Happy Gilmore,2010,3.5625,8,3.3625000000000003
104,Happy Gilmore,2011,3.875,4,3.5013888888888887
104,Happy Gilmore,2012,2.9444444444444446,9,3.4606481481481484
104,Happy Gilmore,2013,2.5,2,3.1064814814814814
104,Happy Gilmore,2014,3.0,4,2.814814814814815
104,Happy Gilmore,2015,3.6,5,3.033333333333333
104,Happy Gilmore,2016,3.5,14,3.3666666666666667
104,Happy Gilmore,2017,3.6363636363636362,11,3.5787878787878786
104,Happy Gilmore,2018,3.9,5,3.678787878787879
104,Happy Gilmore,2019,3.5,9,3.6787878787878783
104,Happy Gilmore,2020,3.7222222222222223,9,3.7074074074074077
104,Happy Gilmore,2021,3.9,5,3.7074074074074073
104,Happy Gilmore,2022,3.75,6,3.7907407407407407
104,Happy Gilmore,2023,3.125,4,3.591666666666667
105,"Bridges of Madison County, The",1996,3.526315789473684,57,3.526315789473684
105,"Bridges of Madison County, The",1997,2.8,10,3.163157894736842
105,"Bridges of Madison County, The",1998,2.0,2,2.775438596491228
105,"Bridges of Madison County, The",1999,2.25,8,2.35
105,"Bridges of Madison County, The",2000,3.3636363636363638,11,2.5378787878787876
105,"Bridges of Madison County, The",2001,2.5714285714285716,7,2.7283549783549783
105,"Bridges of Madison County, The",2002,3.5,2,3.1450216450216453
105,"Bridges of Madison County, The",2003,2.9166666666666665,6,2.9960317460317456
105,"Bridges of Madison County, The",2004,2.6875,8,3.034722222222222
105,"Bridges of Madison County, The",2005,2.625,12,2.7430555555555554
105,"Bridges of Madison County, The",2006,4.0,4,3.1041666666666665
105,"Bridges of Madison County, The",2007,3.75,4,3.4583333333333335
105,"Bridges of Madison County, The",2008,3.9166666666666665,6,3.888888888888889
105,"Bridges of Madison County, The",2009,4.333333333333333,3,4.0
105,"Bridges of Madison County, The",2010,4.0,1,4.083333333333333
105,"Bridges of Madison County, The",2011,2.5,2,3.6111111111111107
105,"Bridges of Madison County, The",2012,3.5,10,3.3333333333333335
105,"Bridges of Madison County, The",2013,4.083333333333333,6,3.3611111111111107
105,"Bridges of Madison County, The",2015,4.0,3,3.8611111111111107
105,"Bridges of Madison County, The",2016,3.3333333333333335,3,3.8055555555555554
105,"Bridges of Madison County, The",2020,3.25,2,3.527777777777778
105,"Bridges of Madison County, The",2022,3.5,1,3.361111111111111
105,"Bridges of Madison County, The",2023,4.0,2,3.5833333333333335
106,Nobody Loves Me (Keiner liebt mich),2000,5.0,1,5.0
106,Nobody Loves Me (Keiner liebt mich),2002,3.0,1,4.0
107,Muppet Treasure Island,1996,3.4210526315789473,19,3.4210526315789473
107,Muppet Treasure Island,1997,3.0,22,3.2105263157894735
107,Muppet Treasure Island,1999,3.3333333333333335,3,3.2514619883040936
107,Muppet Treasure Island,2000,2.857142857142857,7,3.0634920634920637
107,Muppet Treasure Island,2001,3.6666666666666665,3,3.285714285714286
107,Muppet Treasure Island,2002,3.0,1,3.1746031746031744
107,Muppet Treasure Island,2003,3.0,2,3.222222222222222
107,Muppet Treasure Island,2005,3.3125,8,3.1041666666666665
107,Muppet Treasure Island,2006,2.25,2,2.8541666666666665
107,Muppet Treasure Island,2007,2.8333333333333335,6,2.798611111111111
107,Muppet Treasure Island,2008,4.428571428571429,7,3.170634920634921
107,Muppet Treasure Island,2009,3.1,5,3.453968253968254
107,Muppet Treasure Island,2010,3.3333333333333335,3,3.6206349206349207
107,Muppet Treasure Island,2011,4.0,3,3.477777777777778
107,Muppet Treasure Island,2012,2.9,5,3.4111111111111114
107,Muppet Treasure Island,2013,3.0,2,3.3000000000000003
107,Muppet Treasure Island,2014,3.0,2,2.966666666666667
107,Muppet Treasure Island,2015,2.75,2,2.9166666666666665
107,Muppet Treasure Island,2016,1.3333333333333333,3,2.361111111111111
107,Muppet Treasure Island,2017,2.75,2,2.2777777777777777
107,Muppet Treasure Island,2018,2.0,2,2.0277777777777777
107,Muppet Treasure Island,2019,3.75,2,2.8333333333333335
107,Muppet Treasure Island,2021,3.5,1,3.0833333333333335
108,Catwalk,1996,3.0,1,3.0
110,Braveheart,1996,4.276190476190476,210,4.276190476190476
110,Braveheart,1997,4.148148148148148,27,4.212169312169312
110,Braveheart,1998,4.0,25,4.141446208112875
110,Braveheart,1999,3.9,50,4.01604938271605
110,Braveheart,2000,4.260273972602739,73,4.053424657534246
110,Braveheart,2001,4.195121951219512,41,4.118465307940751
110,Braveheart,2002,4.114285714285714,35,4.189893879369322
110,Braveheart,2003,3.5657894736842106,38,3.958399046396479
110,Braveheart,2004,3.8214285714285716,28,3.8338345864661654
110,Braveheart,2005,3.3983050847457625,59,3.5951743766195148
110,Braveheart,2006,3.875,36,3.6982445520581115
110,Braveheart,2007,3.8142857142857145,35,3.695863599677159
110,Braveheart,2008,4.141025641025641,39,3.9434371184371186
110,Braveheart,2009,3.84375,32,3.9330204517704517
110,Braveheart,2010,4.24,25,4.074925213675214
110,Braveheart,2011,3.7777777777777777,18,3.953842592592592
110,Braveheart,2012,3.6315789473684212,19,3.883118908382066
110,Braveheart,2013,4.0,14,3.8031189083820665
110,Braveheart,2014,3.638888888888889,18,3.75682261208577
110,Braveheart,2015,4.032786885245901,61,3.8905585913782637
110,Braveheart,2016,3.764705882352941,51,3.8121272188292443
110,Braveheart,2017,4.0638297872340425,47,3.953774184944295
110,Braveheart,2018,3.7666666666666666,30,3.8650674454178833
110,Braveheart,2019,3.6458333333333335,24,3.8254432624113477
110,Braveheart,2020,4.151515151515151,33,3.854671717171717
110,Braveheart,2021,3.7333333333333334,15,3.8435606060606062
110,Braveheart,2022,3.45,10,3.7782828282828285
110,Braveheart,2023,4.0,4,3.727777777777778
111,Taxi Driver,1996,3.9295774647887325,71,3.9295774647887325
111,Taxi Driver,1997,4.294117647058823,17,4.111847555923778
111,Taxi Driver,1998,4.0,3,4.074565037282519
111,Taxi Driver,1999,4.333333333333333,33,4.209150326797385
111,Taxi Driver,2000,4.32258064516129,31,4.218637992831541
111,Taxi Driver,2001,4.285714285714286,28,4.3138760880696365
111,Taxi Driver,2002,4.375,16,4.327764976958526
111,Taxi Driver,2003,4.083333333333333,12,4.248015873015873
111,Taxi Driver,2004,4.666666666666667,15,4.375
111,Taxi Driver,2005,4.0,28,4.25
111,Taxi Driver,2006,3.8529411764705883,17,4.173202614379085
111,Taxi Driver,2007,3.772727272727273,11,3.8752228163992872
111,Taxi Driver,2008,3.9,20,3.8418894830659536
111,Taxi Driver,2009,3.611111111111111,9,3.7612794612794613
111,Taxi Driver,2010,3.764705882352941,17,3.7586056644880173
111,Taxi Driver,2011,3.625,8,3.666938997821351
111,Taxi Driver,2012,4.1875,8,3.8590686274509807
111,Taxi Driver,2013,4.3,5,4.0375000000000005
111,Taxi Driver,2014,4.666666666666667,6,4.384722222222223
111,Taxi Driver,2015,3.6029411764705883,34,4.189869281045752
111,Taxi Driver,2016,4.064516129032258,31,4.111374657389837
111,Taxi Driver,2017,4.035714285714286,28,3.9010571970723773
111,Taxi Driver,2018,3.9166666666666665,18,4.00563236047107
111,Taxi Driver,2019,3.9,20,3.950793650793651
111,Taxi Driver,2020,4.0,26,3.9388888888888887
111,Taxi Driver,2021,4.027777777777778,18,3.975925925925926
111,Taxi Driver,2022,4.2,10,4.075925925925926
